id,release_date,movie,production_budget,domestic_gross,worldwide_gross,profit,primary_title,start_year,genres
76,2011,Conan the Barbarian,90000000,"$21,295,021",63356133,-26643867,Conan the Barbarian,2011,Action/Adventure
54,2013,Khumba,15000000,$0,20898221,5898221,Khumba,2013,Family/Animation
13,2012,2016: Obama's America,2500000,"$33,349,941",33349941,30849941,2016: Obama's America,2012,Biography/Historical
13,2019,Brightburn,7000000,"$16,794,432",27989498,20989498,Brightburn,2019,Horror
76,2014,A Most Wanted Man,15000000,"$17,237,855",36068890,21068890,A Most Wanted Man,2014,Drama
85,2016,When the Bough Breaks,10000000,"$29,747,603",30768449,20768449,When the Bough Breaks,2016,Horror
33,2015,Crimson Peak,55000000,"$31,090,320",74966854,19966854,Crimson Peak,2015,Horror
77,2012,The Perks of Being a Wallflower,13000000,"$17,742,948",33069303,20069303,The Perks of Being a Wallflower,2012,Drama
36,2012,Seven Psychopaths,13500000,"$15,024,049",33035736,19535736,Seven Psychopaths,2012,Comedy
60,2015,Steve Jobs,30000000,"$17,766,658",35579007,5579007,Steve Jobs,2015,Biography/Historical
33,2016,Triple 9,20000000,"$12,639,297",25943792,5943792,Triple 9,2016,Crime/Mystery
58,2018,Holmes & Watson,42000000,"$30,568,743",41926605,-73395,Holmes & Watson,2018,Comedy
6,2016,Whiskey Tango Foxtrot,35000000,"$23,083,334",25350747,-9649253,Whiskey Tango Foxtrot,2016,Dramedy
15,2012,Dredd,45000000,"$13,414,714",41467606,-3532394,Dredd,2012,Action/Thriller
67,2010,For Colored Girls,21000000,"$37,729,698",38017873,17017873,For Colored Girls,2010,Drama
79,2012,Katy Perry: Part of Me,12000000,"$25,326,071",32700439,20700439,Katy Perry: Part of Me,2012,Biography/Historical
26,2013,The Mortal Instruments: City of Bones,60000000,"$31,165,421",75965567,15965567,The Mortal Instruments: City of Bones,2013,Horror
82,2014,Endless Love,20000000,"$23,438,250",34718173,14718173,Endless Love,2014,Drama
98,2012,Mud,10000000,"$21,590,086",31556959,21556959,Mud,2012,Drama
78,2011,Your Highness,50000000,"$21,596,445",26121638,-23878362,Your Highness,2011,Comedy
40,2017,T2 Trainspotting,18000000,"$2,402,004",42091262,24091262,T2 Trainspotting,2017,Drama
87,2010,The Kids Are All Right,4000000,"$20,811,365",36275469,32275469,The Kids Are All Right,2010,Dramedy
17,2010,Furry Vengeance,35000000,"$17,630,465",39340177,4340177,Furry Vengeance,2010,Family/Animation
90,2016,The Founder,15000000,"$12,786,053",24403192,9403192,The Founder,2016,Biography/Historical
10,2012,Premium Rush,35000000,"$20,275,446",31393201,-3606799,Premium Rush,2012,Action/Thriller
86,2012,Joyful Noise,27500000,"$30,932,113",31157914,3657914,Joyful Noise,2012,Dramedy
11,2017,King Arthur: Legend of the Sword,175000000,"$39,175,066",139630336,-35369664,King Arthur: Legend of the Sword,2017,Action/Adventure
78,2011,Our Idiot Brother,5000000,"$24,814,830",25861249,20861249,Our Idiot Brother,2011,Dramedy
53,2010,Faster,24000000,"$23,240,020",35792945,11792945,Faster,2010,Crime/Mystery
27,2010,You Will Meet a Tall Dark Stranger,15000000,"$3,247,816",34247816,19247816,You Will Meet a Tall Dark Stranger,2010,Dramedy
41,2016,A Monster Calls,43000000,"$3,740,823",46414530,3414530,A Monster Calls,2016,Family/Animation
58,2011,I Don't Know How She Does It,24000000,"$9,659,074",24474463,474463,I Don't Know How She Does It,2011,Comedy
59,2011,A Separation,800000,"$7,098,492",24426169,23626169,A Separation,2011,Drama
35,2014,Get on Up,30000000,"$30,569,935",33339868,3339868,Get on Up,2014,Biography/Historical
4,2017,The Circle,18000000,"$20,497,844",40651864,22651864,The Circle,2017,Drama
75,2015,Eye in the Sky,13000000,"$18,704,596",35402802,22402802,Eye in the Sky,2015,Drama
4,2014,The Water Diviner,22500000,"$4,200,117",31054727,8554727,The Water Diviner,2014,Drama
29,2017,Fist Fight,25000000,"$32,187,017",40286416,15286416,Fist Fight,2017,Comedy
3,2012,Spring Breakers,5000000,"$14,124,286",31149251,26149251,Spring Breakers,2012,Dramedy
74,2011,Warrior,25000000,"$13,657,115",24215385,-784615,Warrior,2011,Drama
75,2019,Long Shot,40000000,"$30,202,860",43711031,3711031,Long Shot,2019,Comedy
40,2010,Leap Year,19000000,"$25,918,920",32618920,13618920,Leap Year,2010,Comedy
77,2012,Cirque du Soleil: Worlds Away,25000000,"$12,512,862",28012862,3012862,Cirque du Soleil: Worlds Away,2012,Family/Animation
7,2013,The Incredible Burt Wonderstone,32000000,"$22,537,881",27392609,-4607391,The Incredible Burt Wonderstone,2013,Comedy
94,2011,Young Adult,12000000,"$16,311,571",22750356,10750356,Young Adult,2011,Dramedy
45,2012,The Raven,26000000,"$16,008,272",30601801,4601801,The Raven,2012,Crime/Mystery
83,2013,The Way Way Back,5000000,"$21,502,690",26853810,21853810,The Way Way Back,2013,Dramedy
93,2015,Pan,150000000,"$35,088,320",151525973,1525973,Pan,2015,Family/Animation
44,2010,The Losers,25000000,"$23,591,432",29863840,4863840,The Losers,2010,Crime/Mystery
4,2013,Upside Down,50000000,"$102,118",26387039,-23612961,Upside Down,2013,Biography/Historical
20,2012,Rust and Bone,19500000,"$2,061,449",29393634,9893634,Rust and Bone,2012,Drama
89,2011,Hugo,180000000,"$73,864,507",180047784,47784,Hugo,2011,Family/Animation
98,2018,Early Man,50000000,"$8,267,544",45285890,-4714110,Early Man,2018,Family/Animation
81,2018,On the Basis of Sex,20000000,"$24,622,687",38073377,18073377,On the Basis of Sex,2018,Biography/Historical
78,2018,The Hate U Give,23000000,"$29,719,483",35067665,12067665,The Hate U Give,2018,Drama
36,2014,Draft Day,25000000,"$28,842,237",29847480,4847480,Draft Day,2014,Drama
25,2016,Hunt for the Wilderpeople,2500000,"$5,205,471",23845533,21345533,Hunt for the Wilderpeople,2016,Dramedy
40,2018,The Girl in the Spider's Web,43000000,"$14,828,555",34983342,-8016658,The Girl in the Spider's Web,2018,Crime/Mystery
43,2014,Winter's Tale,60000000,"$12,600,231",29575033,-30424967,Winter's Tale,2014,Drama
38,2011,Killer Elite,70000000,"$25,124,986",65409046,-4590954,Killer Elite,2011,Action/Thriller
43,2010,Don't Be Afraid of the Dark,25000000,"$24,046,682",39126427,14126427,Don't Be Afraid of the Dark,2010,Horror
88,2013,Enough Said,8000000,"$17,550,872",25621449,17621449,Enough Said,2013,Dramedy
16,2015,Suffragette,14000000,"$4,702,420",34044909,20044909,Suffragette,2015,Biography/Historical
90,2016,Race,5000000,"$19,115,191",23745772,18745772,Race,2016,Biography/Historical
57,2017,Home Again,15000000,"$27,020,284",37336874,22336874,Home Again,2017,Dramedy
79,2011,Hoodwinked Too! Hood vs. Evil,30000000,"$10,143,779",23353111,-6646889,Hoodwinked Too! Hood vs. Evil,2011,Family/Animation
42,2016,Silence,46500000,"$7,100,177",23726626,-22773374,Silence,2016,Biography/Historical
91,2011,Drive Angry,50000000,"$10,721,033",41042583,-8957417,Drive Angry,2011,Action/Thriller
68,2010,Sarah's Key,14500000,"$7,691,700",25480031,10980031,Sarah's Key,2010,Drama
4,2017,Gifted,7000000,"$24,801,212",36964656,29964656,Gifted,2017,Drama
90,2010,Lottery Ticket,17000000,"$24,719,879",24719879,7719879,Lottery Ticket,2010,Comedy
99,2012,Big Miracle,40000000,"$20,157,300",25268680,-14731320,Big Miracle,2012,Biography/Historical
51,2010,Arthur 3: The War of the Two Worlds,45500000,"$347,136",36180824,-9319176,Arthur 3: The War of the Two Worlds,2010,Family/Animation
59,2017,Mother!,30000000,"$17,800,004",42531076,12531076,Mother!,2017,Horror
97,2016,Kevin Hart: What Now?,10000000,"$23,591,043",23591043,13591043,Kevin Hart: What Now?,2016,Comedy
69,2017,Kidnap,21000000,"$30,718,107",34836080,13836080,Kidnap,2017,Drama
55,2013,R.I.P.D.,130000000,"$33,618,855",79076678,-50923322,R.I.P.D.,2013,Action/Adventure
38,2018,Nobody's Fool,19000000,"$31,713,110",32589493,13589493,Nobody's Fool,2018,Dramedy
85,2016,God's Not Dead 2,5000000,"$20,773,069",23551286,18551286,God's Not Dead 2,2016,Drama
86,2017,The House,40000000,"$25,584,504",31192425,-8807575,The House,2017,Comedy
6,2019,UglyDolls,45000000,"$19,894,664",24644664,-20355336,UglyDolls,2019,Family/Animation
97,2017,Wish Upon,12000000,"$14,301,505",23477345,11477345,Wish Upon,2017,Horror
81,2016,Free State of Jones,50000000,"$20,810,036",23237252,-26762748,Free State of Jones,2016,Biography/Historical
86,2019,Fighting with My Family,11000000,"$22,958,583",39049922,28049922,Fighting with My Family,2019,Dramedy
24,2011,Polisse,8900000,"$176,988",22744132,13844132,Polisse,2011,Drama
22,2018,The Hurricane Heist,40000000,"$6,115,824",30963684,-9036316,The Hurricane Heist,2018,Crime/Mystery
84,2015,Project Almanac,12000000,"$22,348,241",32909437,20909437,Project Almanac,2015,Crime/Mystery
96,2012,Sparkle,10000000,"$24,397,469",24660323,14660323,Sparkle,2012,Drama
81,2016,Monster Trucks,125000000,"$33,370,166",61642798,-63357202,Monster Trucks,2016,Action/Adventure
44,2010,Biutiful,35000000,"$5,101,237",24687524,-10312476,Biutiful,2010,Drama
91,2013,Nebraska,12000000,"$17,654,912",24761360,12761360,Nebraska,2013,Dramedy
34,2016,The Light Between Oceans,20000000,"$12,545,979",22281732,2281732,The Light Between Oceans,2016,Drama
62,2011,Melancholia,9400000,"$3,030,848",21817298,12417298,Melancholia,2011,Drama
85,2010,Just Wright,12000000,"$21,540,363",21867665,9867665,Just Wright,2010,Comedy
33,2013,The Railway Man,18000000,"$4,438,438",23910210,5910210,The Railway Man,2013,Biography/Historical
16,2011,The Rum Diary,45000000,"$13,109,815",21544732,-23455268,The Rum Diary,2011,Dramedy
95,2010,Our Family Wedding,14000000,"$20,255,281",21410546,7410546,Our Family Wedding,2010,Comedy
88,2012,Wanderlust,32500000,"$17,288,155",24159934,-8340066,Wanderlust,2012,Comedy
54,2011,The Guard,6000000,"$5,359,774",21197454,15197454,The Guard,2011,Comedy
18,2012,Beasts of the Southern Wild,1800000,"$12,795,746",23265132,21465132,Beasts of the Southern Wild,2012,Drama
14,2014,"I, Frankenstein",65000000,"$19,075,290",74575290,9575290,"I, Frankenstein",2014,Horror
23,2014,Big Eyes,10000000,"$14,482,031",27317872,17317872,Big Eyes,2014,Dramedy
99,2013,Before Midnight,3000000,"$8,110,621",23251930,20251930,Before Midnight,2013,Drama
67,2011,Red Dog,9100000,$0,20927794,11827794,Red Dog,2011,Dramedy
94,2015,Secret in Their Eyes,20000000,"$20,180,155",32608019,12608019,Secret in Their Eyes,2015,Crime/Mystery
37,2011,Margin Call,3400000,"$5,353,586",20433227,17033227,Margin Call,2011,Drama
38,2010,Let Me In,20000000,"$12,134,935",28270399,8270399,Let Me In,2010,Horror
97,2011,Shame,6500000,"$4,002,293",20412841,13912841,Shame,2011,Drama
80,2014,Top Five,12000000,"$25,317,379",26001741,14001741,Top Five,2014,Comedy
100,2017,The Disaster Artist,10000000,"$21,120,616",28717667,18717667,The Disaster Artist,2017,Dramedy
15,2016,Fifty Shades of Black,5000000,"$11,686,940",22113075,17113075,Fifty Shades of Black,2016,Comedy
30,2016,Billy Lynn's Long Halftime Walk,40000000,"$1,738,477",30230402,-9769598,Billy Lynn's Long Halftime Walk,2016,Action/Thriller
18,2014,Mr. Turner,14000000,"$3,958,546",25187026,11187026,Mr. Turner,2014,Biography/Historical
2,2010,Buried,1987650,"$1,044,143",21270290,19282640,Buried,2010,Crime/Mystery
91,2010,The Wolfman,150000000,"$62,189,884",142634358,-7365642,The Wolfman,2010,Horror
7,2017,The Zookeeper's Wife,20000000,"$17,445,186",26308749,6308749,The Zookeeper's Wife,2017,Biography/Historical
75,2017,Only the Brave,38000000,"$18,340,051",24555177,-13444823,Only the Brave,2017,Biography/Historical
71,2010,Country Strong,15000000,"$20,218,921",20601987,5601987,Country Strong,2010,Drama
39,2013,Blue Is the Warmest Color,5250000,"$2,450,504",22914479,17664479,Blue Is the Warmest Color,2013,Drama
48,2015,Mortdecai,60000000,"$7,696,134",30396134,-29603866,Mortdecai,2015,Crime/Mystery
10,2018,Bad Times at the El Royale,32000000,"$17,839,115",29204379,-2795621,Bad Times at the El Royale,2018,Crime/Mystery
80,2014,Black or White,9000000,"$21,571,189",21971021,12971021,Black or White,2014,Drama
9,2018,Robin Hood,99000000,"$30,824,628",84747441,-14252559,Robin Hood,2018,Action/Thriller
1,2012,Red Dawn,65000000,"$44,806,783",48164150,-16835850,Red Dawn,2012,Action/Thriller
72,2015,American Ultra,28000000,"$14,439,985",30295028,2295028,American Ultra,2015,Comedy
89,2014,A Haunted House 2,4000000,"$17,329,487",21206861,17206861,A Haunted House 2,2014,Comedy
24,2015,Victor Frankenstein,40000000,"$5,775,076",31124367,-8875633,Victor Frankenstein,2015,Horror
1,2012,A Thousand Words,40000000,"$18,450,127",20790486,-19209514,A Thousand Words,2012,Dramedy
78,2015,The 33,25000000,"$12,227,722",28400715,3400715,The 33,2015,Biography/Historical
42,2018,White Boy Rick,30000000,"$24,004,833",25947983,-4052017,White Boy Rick,2018,Drama
17,2016,Live by Night,65000000,"$10,378,555",21774432,-43225568,Live by Night,2016,Crime/Mystery
38,2013,Baggage Claim,8500000,"$21,569,509",22885836,14385836,Baggage Claim,2013,Comedy
32,2016,The Infiltrator,47500000,"$15,436,808",20718104,-26781896,The Infiltrator,2016,Dramedy
21,2015,Baahubali: The Beginning,40000000,"$6,738,000",26736665,-13263335,Baahubali: The Beginning,2015,Drama
3,2012,The Sapphires,9000000,"$2,450,867",20395040,11395040,The Sapphires,2012,Dramedy
95,2018,"Paul, Apostle of Christ",5000000,"$17,547,999",25529498,20529498,"Paul, Apostle of Christ",2018,Biography/Historical
3,2015,Aloha,37000000,"$21,052,030",25387091,-11612909,Aloha,2015,Dramedy
57,2014,Left Behind,16000000,"$14,019,924",20769209,4769209,Left Behind,2014,Drama
55,2019,The Kid Who Would Be King,59000000,"$16,790,790",28348446,-30651554,The Kid Who Would Be King,2019,Family/Animation
77,2011,The Thing,38000000,"$16,999,934",27573078,-10426922,The Thing,2011,Horror
32,2018,Annihilation,55000000,"$32,732,301",43070915,-11929085,Annihilation,2018,Horror
71,2013,Trance,16000000,"$2,322,593",22594052,6594052,Trance,2013,Crime/Mystery
53,2017,CHIPS,25000000,"$18,600,152",23190292,-1809708,CHIPS,2017,Crime/Mystery
50,2018,Proud Mary,30000000,"$20,868,638",21709539,-8290461,Proud Mary,2018,Crime/Mystery
56,2017,Father Figures,25000000,"$17,501,244",21038441,-3961559,Father Figures,2017,Dramedy
47,2016,Rock Dog,60000000,"$9,420,546",24148488,-35851512,Rock Dog,2016,Family/Animation
3,2019,Dark Phoenix,350000000,"$42,762,350",149762350,-200237650,Dark Phoenix,2019,Action/Adventure
57,2015,The Dressmaker,11900000,"$2,022,115",24041617,12141617,The Dressmaker,2015,Dramedy
70,2016,Keanu,15000000,"$20,591,853",20688141,5688141,Keanu,2016,Crime/Mystery
46,2013,Legends of Oz: Dorothy's Return,70000000,"$8,462,347",20107933,-49892067,Legends of Oz: Dorothy's Return,2013,Family/Animation
99,2015,Youth,13000000,"$2,703,296",24001573,11001573,Youth,2015,Dramedy
79,2010,The Nutcracker in 3D,90000000,"$195,459",20466016,-69533984,The Nutcracker in 3D,2010,Family/Animation
94,2011,Mars Needs Moms,150000000,"$21,392,758",39549758,-110450242,Mars Needs Moms,2011,Family/Animation
42,2012,Bullet to the Head,55000000,"$9,489,829",22597969,-32402031,Bullet to the Head,2012,Action/Thriller
8,2010,Another Year,8000000,"$3,205,706",20005613,12005613,Another Year,2010,Dramedy
